9|ARCHAEOLOGICAL HERITAGE (SITE).E27|ARCHAEOLOGICAL COMPONENT TYPE.E55|ARCHAEOLOGICAL_COMPONENT_ARCHAEOLOGICAL_COMPONENT_1|COMPONENT.E18-0
9|ARCHAEOLOGICAL HERITAGE (SITE).E27|COMPONENT CERTAINTY TYPE.E55|COMPONENT_CERTAINTY_1|COMPONENT.E18-0
9|ARCHAEOLOGICAL HERITAGE (SITE).E27|ARCHAEOLOGICAL COMPONENT TYPE.E55|ARCHAEOLOGICAL_COMPONENT_ARCHAEOLOGICAL_COMPONENT_2100|COMPONENT.E18-1
9|ARCHAEOLOGICAL HERITAGE (SITE).E27|COMPONENT CERTAINTY TYPE.E55|COMPONENT_CERTAINTY_1|COMPONENT.E18-1
9|ARCHAEOLOGICAL HERITAGE (SITE).E27|CULTURAL PERIOD.E55|PERIOD_1310213|PHASE TYPE ASSIGNMENT.E17-0
9|ARCHAEOLOGICAL HERITAGE (SITE).E27|PHASE TYPE ASSIGNMENT CERTAINTY TYPE.E55|PHASE_TYPE_ASSIGNMENT_CERTAINTY_1|PHASE TYPE ASSIGNMENT.E17-0
9|ARCHAEOLOGICAL HERITAGE (SITE).E27|ARCHAEOLOGICAL HERITAGE (SITE) TYPE.E55|SITE_3001|PHASE TYPE ASSIGNMENT.E17-0
9|ARCHAEOLOGICAL HERITAGE (SITE).E27|CULTURAL PERIOD.E55|PERIOD_131021312|PHASE TYPE ASSIGNMENT.E17-1
9|ARCHAEOLOGICAL HERITAGE (SITE).E27|PHASE TYPE ASSIGNMENT CERTAINTY TYPE.E55|PHASE_TYPE_ASSIGNMENT_CERTAINTY_1|PHASE TYPE ASSIGNMENT.E17-1
9|ARCHAEOLOGICAL HERITAGE (SITE).E27|ARCHAEOLOGICAL HERITAGE (SITE) TYPE.E55|SITE_3001|PHASE TYPE ASSIGNMENT.E17-1
9|ARCHAEOLOGICAL HERITAGE (SITE).E27|CULTURAL PERIOD.E55|PERIOD_1310213111101|PHASE TYPE ASSIGNMENT.E17-2
9|ARCHAEOLOGICAL HERITAGE (SITE).E27|PHASE TYPE ASSIGNMENT CERTAINTY TYPE.E55|PHASE_TYPE_ASSIGNMENT_CERTAINTY_2|PHASE TYPE ASSIGNMENT.E17-2
9|ARCHAEOLOGICAL HERITAGE (SITE).E27|ARCHAEOLOGICAL HERITAGE (SITE) TYPE.E55|SITE_3001|PHASE TYPE ASSIGNMENT.E17-2
9|ARCHAEOLOGICAL HERITAGE (SITE).E27|CULTURAL PERIOD.E55|PERIOD_13102131210|PHASE TYPE ASSIGNMENT.E17-3
9|ARCHAEOLOGICAL HERITAGE (SITE).E27|PHASE TYPE ASSIGNMENT CERTAINTY TYPE.E55|PHASE_TYPE_ASSIGNMENT_CERTAINTY_2|PHASE TYPE ASSIGNMENT.E17-3
9|ARCHAEOLOGICAL HERITAGE (SITE).E27|ARCHAEOLOGICAL HERITAGE (SITE) TYPE.E55|SITE_3001|PHASE TYPE ASSIGNMENT.E17-3
9|ARCHAEOLOGICAL HERITAGE (SITE).E27|CULTURAL PERIOD.E55|PERIOD_13102131211|PHASE TYPE ASSIGNMENT.E17-4
9|ARCHAEOLOGICAL HERITAGE (SITE).E27|PHASE TYPE ASSIGNMENT CERTAINTY TYPE.E55|PHASE_TYPE_ASSIGNMENT_CERTAINTY_2|PHASE TYPE ASSIGNMENT.E17-4
9|ARCHAEOLOGICAL HERITAGE (SITE).E27|ARCHAEOLOGICAL HERITAGE (SITE) TYPE.E55|SITE_3001|PHASE TYPE ASSIGNMENT.E17-4
9|ARCHAEOLOGICAL HERITAGE (SITE).E27|SCIENTIFIC DATING METHOD.E55|DATING_2000|SCIENTIFIC DATING EVENT.E5-0
9|ARCHAEOLOGICAL HERITAGE (SITE).E27|SUMMARY.E62|Datierendes Material: ; |SUMMARY.E62-0
10|ARCHAEOLOGICAL HERITAGE (SITE).E27|EXTERNAL XREF.E42|58|MONUMENT:10
10|ARCHAEOLOGICAL HERITAGE (SITE).E27|EXTERNAL XREF TYPE.E55|EXTERNAL_XREF_TYPE_1000|MONUMENT:10
10|ARCHAEOLOGICAL HERITAGE (SITE).E27|EXTERNAL XREF.E42|1003|MONUMENT:10
10|ARCHAEOLOGICAL HERITAGE (SITE).E27|EXTERNAL XREF TYPE.E55|EXTERNAL_XREF_TYPE_1001|MONUMENT:10
10|ARCHAEOLOGICAL HERITAGE (SITE).E27|ADDRESS_TOWN/CITY.E45|Eltville|ADDRESS-0
10|ARCHAEOLOGICAL HERITAGE (SITE).E27|COMPILER.E82|FETSCH|COMPILER.E82-0
10|ARCHAEOLOGICAL HERITAGE (SITE).E27|NAME TYPE.E55|NAME_TYPE_1|NAME.E41-10
10|ARCHAEOLOGICAL HERITAGE (SITE).E27|NAME.E41|Eltville|NAME.E41-10
10|ARCHAEOLOGICAL HERITAGE (SITE).E27|SPATIAL COORDINATES_GEOMETRY.E47|POINT (8.12 50.04)|SPATIAL COORDINATES_GEOMETRY.E47-0
10|ARCHAEOLOGICAL HERITAGE (SITE).E27|GEOMETRY QUALIFIER.E55|GEOMETRY_QUALIFIER_5000|SPATIAL COORDINATES_GEOMETRY.E47-0
10|ARCHAEOLOGICAL HERITAGE (SITE).E27|INVESTIGATION TYPE.E55|INVESTIGATION_TYPE_4_1|INVESTIGATION TYPE.E55-0
10|ARCHAEOLOGICAL HERITAGE (SITE).E27|ARCHAEOLOGICAL COMPONENT TYPE.E55|ARCHAEOLOGICAL_COMPONENT_ARCHAEOLOGICAL_COMPONENT_1|COMPONENT.E18-0
10|ARCHAEOLOGICAL HERITAGE (SITE).E27|COMPONENT CERTAINTY TYPE.E55|COMPONENT_CERTAINTY_1|COMPONENT.E18-0
10|ARCHAEOLOGICAL HERITAGE (SITE).E27|ARCHAEOLOGICAL COMPONENT TYPE.E55|ARCHAEOLOGICAL_COMPONENT_ARCHAEOLOGICAL_COMPONENT_2200|COMPONENT.E18-1
10|ARCHAEOLOGICAL HERITAGE (SITE).E27|COMPONENT CERTAINTY TYPE.E55|COMPONENT_CERTAINTY_1|COMPONENT.E18-1
10|ARCHAEOLOGICAL HERITAGE (SITE).E27|CULTURAL PERIOD.E55|PERIOD_1310213|PHASE TYPE ASSIGNMENT.E17-0
10|ARCHAEOLOGICAL HERITAGE (SITE).E27|PHASE TYPE ASSIGNMENT CERTAINTY TYPE.E55|PHASE_TYPE_ASSIGNMENT_CERTAINTY_2|PHASE TYPE ASSIGNMENT.E17-0
10|ARCHAEOLOGICAL HERITAGE (SITE).E27|ARCHAEOLOGICAL HERITAGE (SITE) TYPE.E55|SITE_3001|PHASE TYPE ASSIGNMENT.E17-0
10|ARCHAEOLOGICAL HERITAGE (SITE).E27|SCIENTIFIC DATING METHOD.E55|DATING_10001|SCIENTIFIC DATING EVENT.E5-0
10|ARCHAEOLOGICAL HERITAGE (SITE).E27|SUMMARY.E62||SUMMARY.E62-0
